timestamp,user,src_ip,dest_ip,event_type,process_name,file_hash,severity
2026-05-16 22:38:41.712104,user9,10.0.0.46,10.0.0.21,failed_login,chrome.exe,,medium
2026-05-16 22:45:13.712104,user16,10.0.0.33,10.0.0.44,impossible_travel,chrome.exe,hash_79,medium
2026-05-16 22:48:42.712104,user16,10.0.0.5,10.0.0.21,malware_detected,cmd.exe,,critical
2026-05-16 22:49:35.712104,user1,10.0.0.30,10.0.0.47,failed_login,winword.exe,,low
2026-05-16 22:55:57.712104,user3,10.0.0.7,10.0.0.46,failed_login,chrome.exe,,low
2026-05-16 23:00:50.712104,user9,10.0.0.6,10.0.0.32,failed_login,powershell.exe,,low
2026-05-16 23:06:38.712104,user15,10.0.0.49,10.0.0.35,successful_login,winword.exe,,low
2026-05-16 23:21:39.712104,user6,10.0.0.48,10.0.0.17,failed_login,chrome.exe,,low
2026-05-16 23:25:35.712104,user18,10.0.0.13,10.0.0.32,failed_login,powershell.exe,,high
2026-05-16 23:28:54.712104,user10,10.0.0.20,10.0.0.28,failed_login,svchost.exe,,critical
2026-05-16 23:30:04.712104,user2,10.0.0.18,10.0.0.18,successful_login,chrome.exe,,low
2026-05-16 23:33:04.712104,user16,10.0.0.27,10.0.0.46,failed_login,chrome.exe,hash_30,high
2026-05-16 23:47:31.712104,user8,10.0.0.34,10.0.0.44,malware_detected,svchost.exe,,medium
2026-05-16 23:47:35.712104,user19,10.0.0.27,10.0.0.16,successful_login,svchost.exe,,medium
2026-05-17 00:06:03.712104,user1,10.0.0.42,10.0.0.13,successful_login,chrome.exe,,medium
2026-05-17 00:13:42.712104,user2,10.0.0.2,10.0.0.6,privilege_escalation,chrome.exe,,medium
2026-05-17 00:20:05.712104,user4,10.0.0.2,10.0.0.37,failed_login,cmd.exe,,low
2026-05-17 00:34:29.712104,user4,10.0.0.37,10.0.0.32,successful_login,powershell.exe,,medium
2026-05-17 00:38:01.712104,user13,10.0.0.8,10.0.0.35,failed_login,winword.exe,,low
2026-05-17 00:43:02.712104,user12,10.0.0.26,10.0.0.11,failed_login,svchost.exe,,low
2026-05-17 00:44:09.712104,user11,10.0.0.18,10.0.0.21,lateral_movement,powershell.exe,,low
2026-05-17 00:59:30.712104,user9,10.0.0.28,10.0.0.19,successful_login,winword.exe,,low
2026-05-17 01:16:11.712104,user1,10.0.0.9,10.0.0.35,failed_login,chrome.exe,,high
2026-05-17 01:16:50.712104,user3,10.0.0.42,10.0.0.8,failed_login,svchost.exe,,low
2026-05-17 01:23:33.712104,user1,10.0.0.30,10.0.0.2,successful_login,cmd.exe,,low
2026-05-17 01:24:14.712104,user11,10.0.0.46,10.0.0.4,lateral_movement,powershell.exe,,low
2026-05-17 01:35:45.712104,user18,10.0.0.39,10.0.0.11,failed_login,winword.exe,,medium
2026-05-17 01:36:12.712104,user5,10.0.0.22,10.0.0.36,failed_login,chrome.exe,,low
2026-05-17 01:40:54.712104,user15,10.0.0.26,10.0.0.32,failed_login,powershell.exe,,low
2026-05-17 01:53:21.712104,user14,10.0.0.43,10.0.0.23,successful_login,powershell.exe,,critical
2026-05-17 02:02:22.712104,user10,10.0.0.35,10.0.0.49,successful_login,chrome.exe,,low
2026-05-17 02:04:09.712104,user5,10.0.0.25,10.0.0.3,successful_login,winword.exe,,medium
2026-05-17 02:09:44.712104,user18,10.0.0.36,10.0.0.31,failed_login,winword.exe,,high
2026-05-17 02:16:28.712104,user20,10.0.0.27,10.0.0.4,successful_login,svchost.exe,,low
2026-05-17 02:21:15.712104,user6,10.0.0.21,10.0.0.10,successful_login,svchost.exe,hash_61,low
2026-05-17 02:27:52.712104,user2,10.0.0.36,10.0.0.40,failed_login,svchost.exe,,high
2026-05-17 02:30:49.712104,user13,10.0.0.13,10.0.0.43,successful_login,cmd.exe,,low
2026-05-17 02:33:19.712104,user8,10.0.0.4,10.0.0.12,successful_login,chrome.exe,,low
2026-05-17 02:35:43.712104,user3,10.0.0.26,10.0.0.3,malware_detected,powershell.exe,,high
2026-05-17 02:37:53.712104,user19,10.0.0.49,10.0.0.21,malware_detected,powershell.exe,,low
2026-05-17 02:41:32.712104,user13,10.0.0.17,10.0.0.19,malware_detected,svchost.exe,hash_125,low
2026-05-17 02:42:24.712104,user17,10.0.0.19,10.0.0.25,successful_login,powershell.exe,,medium
2026-05-17 02:43:34.712104,user8,10.0.0.45,10.0.0.30,failed_login,winword.exe,,medium
2026-05-17 02:48:40.712104,user15,10.0.0.47,10.0.0.39,failed_login,winword.exe,,low
2026-05-17 02:54:27.712104,user1,10.0.0.36,10.0.0.20,successful_login,chrome.exe,hash_130,high
2026-05-17 03:02:02.712104,user16,10.0.0.32,10.0.0.7,impossible_travel,chrome.exe,,low
2026-05-17 03:05:43.712104,user5,10.0.0.7,10.0.0.12,failed_login,chrome.exe,hash_52,low
2026-05-17 03:16:28.712104,user13,10.0.0.19,10.0.0.36,successful_login,winword.exe,,medium
2026-05-17 03:18:25.712104,user11,10.0.0.33,10.0.0.37,successful_login,powershell.exe,,critical
2026-05-17 03:21:47.712104,user20,10.0.0.47,10.0.0.40,successful_login,cmd.exe,,critical
2026-05-17 03:41:40.712104,user1,10.0.0.20,10.0.0.31,successful_login,chrome.exe,,high
2026-05-17 03:42:51.712104,user7,10.0.0.3,10.0.0.33,failed_login,chrome.exe,,medium
2026-05-17 03:44:20.712104,user4,10.0.0.12,10.0.0.43,failed_login,svchost.exe,hash_160,low
2026-05-17 03:50:23.712104,user9,10.0.0.49,10.0.0.19,successful_login,svchost.exe,hash_127,low
2026-05-17 04:04:46.712104,user16,10.0.0.3,10.0.0.35,failed_login,chrome.exe,,low
2026-05-17 04:14:51.712104,user5,10.0.0.22,10.0.0.14,suspicious_powershell,winword.exe,,low
2026-05-17 04:42:01.712104,user17,10.0.0.27,10.0.0.47,successful_login,powershell.exe,,critical
2026-05-17 04:54:30.712104,user2,10.0.0.15,10.0.0.37,malware_detected,svchost.exe,,medium
2026-05-17 04:58:54.712104,user8,10.0.0.50,10.0.0.49,failed_login,powershell.exe,,low
2026-05-17 05:02:40.712104,user6,10.0.0.27,10.0.0.13,impossible_travel,powershell.exe,,low
2026-05-17 05:04:39.712104,user16,10.0.0.3,10.0.0.30,failed_login,chrome.exe,,high
2026-05-17 05:06:26.712104,user1,10.0.0.45,10.0.0.20,malware_detected,powershell.exe,,low
2026-05-17 05:12:55.712104,user17,10.0.0.8,10.0.0.7,impossible_travel,powershell.exe,,low
2026-05-17 05:13:00.712104,user2,10.0.0.6,10.0.0.49,successful_login,powershell.exe,,medium
2026-05-17 05:15:01.712104,user4,10.0.0.36,10.0.0.20,malware_detected,powershell.exe,,critical
2026-05-17 05:21:03.712104,user2,10.0.0.18,10.0.0.16,successful_login,winword.exe,,high
2026-05-17 05:23:33.712104,user2,10.0.0.43,10.0.0.19,impossible_travel,svchost.exe,,low
2026-05-17 05:39:24.712104,user12,10.0.0.35,10.0.0.45,failed_login,winword.exe,,medium
2026-05-17 05:41:29.712104,user12,10.0.0.27,10.0.0.17,failed_login,powershell.exe,,low
2026-05-17 05:53:20.712104,user5,10.0.0.12,10.0.0.39,successful_login,cmd.exe,,low
2026-05-17 05:53:26.712104,user12,10.0.0.33,10.0.0.16,suspicious_powershell,svchost.exe,hash_21,medium
2026-05-17 06:06:20.712104,user17,10.0.0.7,10.0.0.5,failed_login,chrome.exe,,low
2026-05-17 06:07:42.712104,user18,10.0.0.22,10.0.0.37,successful_login,cmd.exe,,low
2026-05-17 06:11:15.712104,user17,10.0.0.8,10.0.0.21,failed_login,powershell.exe,,low
2026-05-17 06:11:36.712104,user5,10.0.0.45,10.0.0.44,malware_detected,svchost.exe,,low
2026-05-17 06:25:13.712104,user13,10.0.0.28,10.0.0.30,successful_login,powershell.exe,hash_25,low
2026-05-17 06:32:58.712104,user9,10.0.0.4,10.0.0.46,successful_login,winword.exe,,medium
2026-05-17 06:36:00.712104,user2,10.0.0.46,10.0.0.44,malware_detected,svchost.exe,,medium
2026-05-17 06:49:37.712104,user13,10.0.0.34,10.0.0.21,successful_login,svchost.exe,,low
2026-05-17 06:50:24.712104,user20,10.0.0.32,10.0.0.49,privilege_escalation,chrome.exe,,low
2026-05-17 06:57:24.712104,user10,10.0.0.35,10.0.0.25,failed_login,cmd.exe,,low
2026-05-17 07:01:58.712104,user4,10.0.0.44,10.0.0.5,successful_login,cmd.exe,,low
2026-05-17 07:06:53.712104,user8,10.0.0.40,10.0.0.15,successful_login,chrome.exe,hash_3,low
2026-05-17 07:15:20.712104,user20,10.0.0.49,10.0.0.49,lateral_movement,winword.exe,,critical
2026-05-17 07:21:27.712104,user10,10.0.0.36,10.0.0.13,failed_login,svchost.exe,hash_169,high
2026-05-17 07:28:45.712104,user17,10.0.0.13,10.0.0.11,failed_login,powershell.exe,,medium
2026-05-17 07:40:12.712104,user20,10.0.0.11,10.0.0.28,lateral_movement,cmd.exe,,low
2026-05-17 07:45:11.712104,user20,10.0.0.47,10.0.0.40,impossible_travel,winword.exe,,medium
2026-05-17 08:05:21.712104,user12,10.0.0.12,10.0.0.21,failed_login,winword.exe,,low
2026-05-17 08:06:07.712104,user6,10.0.0.37,10.0.0.50,impossible_travel,chrome.exe,,medium
2026-05-17 08:19:01.712104,user14,10.0.0.25,10.0.0.9,malware_detected,winword.exe,,high
2026-05-17 08:32:08.712104,user12,10.0.0.28,10.0.0.13,impossible_travel,winword.exe,,low
2026-05-17 08:34:14.712104,user4,10.0.0.46,10.0.0.29,failed_login,svchost.exe,,high
2026-05-17 08:35:43.712104,user13,10.0.0.44,10.0.0.22,failed_login,svchost.exe,,medium
2026-05-17 08:39:31.712104,user10,10.0.0.7,10.0.0.50,successful_login,svchost.exe,,low
2026-05-17 08:41:00.712104,user2,10.0.0.22,10.0.0.30,successful_login,chrome.exe,hash_110,low
2026-05-17 08:43:35.712104,user9,10.0.0.33,10.0.0.41,impossible_travel,cmd.exe,hash_161,low
2026-05-17 08:47:47.712104,user13,10.0.0.31,10.0.0.46,successful_login,chrome.exe,hash_189,low
2026-05-17 08:54:01.712104,user7,10.0.0.29,10.0.0.40,successful_login,winword.exe,,low
2026-05-17 08:58:14.712104,user12,10.0.0.7,10.0.0.16,successful_login,cmd.exe,,low
2026-05-17 08:58:52.712104,user20,10.0.0.33,10.0.0.41,malware_detected,powershell.exe,hash_161,high
2026-05-17 09:13:30.712104,user6,10.0.0.7,10.0.0.24,failed_login,winword.exe,,medium
2026-05-17 09:13:54.712104,user11,10.0.0.28,10.0.0.19,successful_login,svchost.exe,,low
2026-05-17 09:43:14.712104,user13,10.0.0.18,10.0.0.25,successful_login,cmd.exe,hash_137,low
2026-05-17 09:44:53.712104,user19,10.0.0.19,10.0.0.25,failed_login,winword.exe,,medium
2026-05-17 09:47:24.712104,user4,10.0.0.9,10.0.0.13,successful_login,svchost.exe,hash_79,low
2026-05-17 10:11:23.712104,user13,10.0.0.24,10.0.0.50,failed_login,svchost.exe,,medium
2026-05-17 10:18:31.712104,user5,10.0.0.6,10.0.0.34,impossible_travel,winword.exe,,high
2026-05-17 10:22:41.712104,user12,10.0.0.37,10.0.0.10,malware_detected,cmd.exe,,low
2026-05-17 10:23:04.712104,user2,10.0.0.8,10.0.0.42,successful_login,winword.exe,hash_197,medium
2026-05-17 10:28:24.712104,user7,10.0.0.27,10.0.0.34,successful_login,cmd.exe,,low
2026-05-17 10:37:20.712104,user14,10.0.0.49,10.0.0.39,successful_login,powershell.exe,hash_114,medium
2026-05-17 10:38:39.712104,user15,10.0.0.42,10.0.0.2,failed_login,chrome.exe,,medium
2026-05-17 10:40:36.712104,user14,10.0.0.13,10.0.0.36,suspicious_powershell,powershell.exe,hash_139,low
2026-05-17 10:48:10.712104,user6,10.0.0.35,10.0.0.6,failed_login,cmd.exe,,high
2026-05-17 10:53:37.712104,user18,10.0.0.38,10.0.0.45,lateral_movement,cmd.exe,,medium
2026-05-17 10:57:19.712104,user18,10.0.0.20,10.0.0.22,malware_detected,svchost.exe,,low
2026-05-17 11:06:19.712104,user6,10.0.0.24,10.0.0.4,failed_login,chrome.exe,,low
2026-05-17 11:06:19.712104,user4,10.0.0.29,10.0.0.32,lateral_movement,chrome.exe,,low
2026-05-17 11:06:52.712104,user11,10.0.0.10,10.0.0.50,failed_login,powershell.exe,,critical
2026-05-17 11:17:59.712104,user10,10.0.0.2,10.0.0.50,successful_login,powershell.exe,,critical
2026-05-17 11:24:03.712104,user16,10.0.0.42,10.0.0.43,failed_login,chrome.exe,,critical
2026-05-17 11:28:27.712104,user12,10.0.0.8,10.0.0.37,failed_login,powershell.exe,,low
2026-05-17 11:29:53.712104,user4,10.0.0.22,10.0.0.2,successful_login,cmd.exe,,low
2026-05-17 11:38:06.712104,user7,10.0.0.9,10.0.0.7,successful_login,svchost.exe,,medium
2026-05-17 11:39:51.712104,user12,10.0.0.28,10.0.0.23,impossible_travel,powershell.exe,hash_25,low
2026-05-17 11:41:22.712104,user2,10.0.0.25,10.0.0.18,successful_login,cmd.exe,,low
2026-05-17 11:42:06.712104,user14,10.0.0.7,10.0.0.3,malware_detected,svchost.exe,,critical
2026-05-17 11:44:56.712104,user19,10.0.0.9,10.0.0.21,lateral_movement,powershell.exe,,low
2026-05-17 11:46:05.712104,user2,10.0.0.2,10.0.0.10,lateral_movement,svchost.exe,hash_19,low
2026-05-17 11:58:30.712104,user10,10.0.0.7,10.0.0.25,malware_detected,svchost.exe,,high
2026-05-17 11:58:42.712104,user11,10.0.0.26,10.0.0.28,successful_login,cmd.exe,,low
2026-05-17 12:08:21.712104,user14,10.0.0.20,10.0.0.16,failed_login,chrome.exe,,low
2026-05-17 12:15:39.712104,user13,10.0.0.25,10.0.0.42,successful_login,chrome.exe,,medium
2026-05-17 12:53:22.712104,user1,10.0.0.15,10.0.0.11,malware_detected,svchost.exe,hash_128,medium
2026-05-17 12:53:46.712104,user12,10.0.0.39,10.0.0.15,malware_detected,powershell.exe,,critical
2026-05-17 13:12:12.712104,user6,10.0.0.15,10.0.0.2,suspicious_powershell,winword.exe,,low
2026-05-17 13:16:02.712104,user17,10.0.0.1,10.0.0.21,failed_login,chrome.exe,,medium
2026-05-17 13:21:25.712104,user7,10.0.0.1,10.0.0.44,impossible_travel,svchost.exe,,medium
2026-05-17 13:27:17.712104,user14,10.0.0.48,10.0.0.36,successful_login,winword.exe,,low
2026-05-17 13:31:15.712104,user17,10.0.0.28,10.0.0.23,impossible_travel,svchost.exe,,low
2026-05-17 14:14:13.712104,user8,10.0.0.48,10.0.0.35,failed_login,svchost.exe,,medium
2026-05-17 14:22:44.712104,user6,10.0.0.31,10.0.0.48,failed_login,powershell.exe,,medium
2026-05-17 14:23:27.712104,user8,10.0.0.8,10.0.0.15,failed_login,cmd.exe,hash_87,low
2026-05-17 14:30:47.712104,user17,10.0.0.7,10.0.0.3,failed_login,powershell.exe,,low
2026-05-17 14:39:02.712104,user3,10.0.0.24,10.0.0.23,successful_login,winword.exe,,low
2026-05-17 14:54:09.712104,user13,10.0.0.29,10.0.0.12,privilege_escalation,powershell.exe,,low
2026-05-17 14:59:45.712104,user15,10.0.0.39,10.0.0.24,lateral_movement,chrome.exe,,critical
2026-05-17 15:02:59.712104,user19,10.0.0.41,10.0.0.10,impossible_travel,cmd.exe,,critical
2026-05-17 15:10:20.712104,user7,10.0.0.26,10.0.0.5,successful_login,winword.exe,,medium
2026-05-17 15:15:56.712104,user16,10.0.0.3,10.0.0.29,failed_login,chrome.exe,,medium
2026-05-17 15:20:35.712104,user10,10.0.0.48,10.0.0.14,successful_login,svchost.exe,,high
2026-05-17 15:23:55.712104,user3,10.0.0.48,10.0.0.50,successful_login,cmd.exe,,medium
2026-05-17 15:27:47.712104,user10,10.0.0.32,10.0.0.13,successful_login,winword.exe,,low
2026-05-17 15:32:55.712104,user14,10.0.0.8,10.0.0.13,failed_login,chrome.exe,,medium
2026-05-17 15:34:38.712104,user11,10.0.0.1,10.0.0.48,suspicious_powershell,powershell.exe,,critical
2026-05-17 15:36:30.712104,user14,10.0.0.16,10.0.0.45,successful_login,svchost.exe,,medium
2026-05-17 15:48:18.712104,user3,10.0.0.49,10.0.0.9,malware_detected,chrome.exe,,medium
2026-05-17 15:52:54.712104,user20,10.0.0.47,10.0.0.5,successful_login,winword.exe,,high
2026-05-17 16:10:45.712104,user5,10.0.0.10,10.0.0.41,impossible_travel,winword.exe,,high
2026-05-17 16:14:01.712104,user11,10.0.0.44,10.0.0.40,failed_login,winword.exe,,low
2026-05-17 16:22:03.712104,user1,10.0.0.7,10.0.0.24,successful_login,powershell.exe,,medium
2026-05-17 16:30:00.712104,user10,10.0.0.22,10.0.0.21,successful_login,winword.exe,,low
2026-05-17 16:30:58.712104,user4,10.0.0.47,10.0.0.45,successful_login,winword.exe,,medium
2026-05-17 16:32:20.712104,user4,10.0.0.8,10.0.0.16,failed_login,powershell.exe,,high
2026-05-17 16:39:10.712104,user14,10.0.0.8,10.0.0.24,impossible_travel,svchost.exe,,high
2026-05-17 16:50:15.712104,user16,10.0.0.44,10.0.0.1,successful_login,powershell.exe,,medium
2026-05-17 16:55:12.712104,user18,10.0.0.6,10.0.0.26,failed_login,powershell.exe,,high
2026-05-17 17:09:16.712104,user8,10.0.0.34,10.0.0.48,successful_login,powershell.exe,,low
2026-05-17 17:12:43.712104,user17,10.0.0.42,10.0.0.7,lateral_movement,svchost.exe,hash_82,high
2026-05-17 17:22:14.712104,user6,10.0.0.21,10.0.0.4,malware_detected,chrome.exe,,low
2026-05-17 17:24:15.712104,user7,10.0.0.14,10.0.0.23,failed_login,svchost.exe,hash_151,medium
2026-05-17 17:36:26.712104,user1,10.0.0.28,10.0.0.26,successful_login,cmd.exe,,low
2026-05-17 17:39:08.712104,user9,10.0.0.36,10.0.0.7,malware_detected,powershell.exe,,medium
2026-05-17 18:01:33.712104,user2,10.0.0.14,10.0.0.27,successful_login,powershell.exe,,low
2026-05-17 18:03:53.712104,user3,10.0.0.30,10.0.0.10,successful_login,svchost.exe,,high
2026-05-17 18:08:07.712104,user7,10.0.0.25,10.0.0.3,successful_login,cmd.exe,,low
2026-05-17 18:11:05.712104,user10,10.0.0.9,10.0.0.2,failed_login,chrome.exe,,low
2026-05-17 18:13:54.712104,user12,10.0.0.23,10.0.0.14,successful_login,powershell.exe,,low
2026-05-17 18:16:19.712104,user1,10.0.0.5,10.0.0.28,failed_login,svchost.exe,,low
2026-05-17 18:20:05.712104,user8,10.0.0.25,10.0.0.24,successful_login,svchost.exe,,high
2026-05-17 18:24:38.712104,user20,10.0.0.18,10.0.0.47,successful_login,cmd.exe,,medium
2026-05-17 18:31:21.712104,user20,10.0.0.41,10.0.0.35,successful_login,winword.exe,,low
2026-05-17 18:32:11.712104,user2,10.0.0.26,10.0.0.22,failed_login,svchost.exe,,critical
2026-05-17 18:41:01.712104,user15,10.0.0.17,10.0.0.5,successful_login,winword.exe,,high
2026-05-17 18:46:07.712104,user12,10.0.0.31,10.0.0.13,failed_login,winword.exe,,low
2026-05-17 18:48:54.712104,user12,10.0.0.19,10.0.0.17,successful_login,winword.exe,,medium
2026-05-17 18:50:13.712104,user19,10.0.0.44,10.0.0.47,successful_login,svchost.exe,hash_18,low
2026-05-17 18:50:30.712104,user6,10.0.0.12,10.0.0.19,failed_login,cmd.exe,,critical
2026-05-17 19:05:25.712104,user15,10.0.0.6,10.0.0.12,lateral_movement,svchost.exe,,medium
2026-05-17 19:25:58.712104,user8,10.0.0.43,10.0.0.15,successful_login,cmd.exe,,low
2026-05-17 19:32:11.712104,user8,10.0.0.48,10.0.0.15,successful_login,cmd.exe,hash_193,low
2026-05-17 19:36:31.712104,user7,10.0.0.31,10.0.0.33,failed_login,cmd.exe,,medium
2026-05-17 19:37:51.712104,user11,10.0.0.6,10.0.0.26,malware_detected,cmd.exe,,high
2026-05-17 19:50:28.712104,user11,10.0.0.35,10.0.0.21,successful_login,winword.exe,,medium
2026-05-17 19:53:39.712104,user2,10.0.0.43,10.0.0.40,impossible_travel,chrome.exe,,medium
2026-05-17 20:04:43.712104,user11,10.0.0.43,10.0.0.32,successful_login,powershell.exe,,medium
2026-05-17 20:04:56.712104,user14,10.0.0.14,10.0.0.2,privilege_escalation,chrome.exe,hash_44,low
2026-05-17 20:06:57.712104,user10,10.0.0.2,10.0.0.8,impossible_travel,chrome.exe,,high
2026-05-17 20:09:12.712104,user1,10.0.0.3,10.0.0.18,successful_login,winword.exe,,low
2026-05-17 20:15:47.712104,user15,10.0.0.39,10.0.0.27,failed_login,powershell.exe,,low
2026-05-17 20:28:47.712104,user17,10.0.0.37,10.0.0.18,successful_login,chrome.exe,,high
2026-05-17 21:04:50.712104,user14,10.0.0.40,10.0.0.50,successful_login,cmd.exe,,low
2026-05-17 21:06:58.712104,user18,10.0.0.7,10.0.0.24,failed_login,chrome.exe,hash_156,medium
2026-05-17 21:17:00.712104,user9,10.0.0.31,10.0.0.31,failed_login,svchost.exe,,high
2026-05-17 21:20:10.712104,user20,10.0.0.9,10.0.0.17,malware_detected,winword.exe,,medium
2026-05-17 21:26:09.712104,user3,10.0.0.15,10.0.0.41,privilege_escalation,chrome.exe,,high
2026-05-17 21:30:36.712104,user2,10.0.0.31,10.0.0.29,successful_login,cmd.exe,,medium
2026-05-17 21:41:49.712104,user9,10.0.0.19,10.0.0.34,successful_login,cmd.exe,hash_46,low
2026-05-17 21:48:06.712104,user18,10.0.0.40,10.0.0.30,suspicious_powershell,winword.exe,,low
2026-05-17 21:57:47.712104,user20,10.0.0.10,10.0.0.45,failed_login,chrome.exe,,critical
2026-05-17 22:02:17.712104,user18,10.0.0.2,10.0.0.32,malware_detected,chrome.exe,,low
2026-05-17 22:09:27.712104,user9,10.0.0.34,10.0.0.29,lateral_movement,cmd.exe,,medium
2026-05-17 22:11:09.712104,user5,10.0.0.49,10.0.0.36,successful_login,chrome.exe,,low
2026-05-17 22:13:26.712104,user6,10.0.0.16,10.0.0.16,lateral_movement,svchost.exe,,medium
2026-05-17 22:23:10.712104,user11,10.0.0.9,10.0.0.35,successful_login,cmd.exe,,medium
2026-05-17 22:30:41.712104,user6,10.0.0.11,10.0.0.46,successful_login,svchost.exe,,low
2026-05-17 22:31:16.712104,user5,10.0.0.32,10.0.0.1,malware_detected,powershell.exe,,medium
2026-05-17 22:38:28.712104,user3,10.0.0.21,10.0.0.48,failed_login,cmd.exe,,low
2026-05-17 22:44:34.712104,user16,10.0.0.9,10.0.0.22,failed_login,chrome.exe,,low
2026-05-17 22:51:01.712104,user20,10.0.0.10,10.0.0.39,successful_login,cmd.exe,,medium
2026-05-17 23:10:00.712104,user16,10.0.0.1,10.0.0.24,lateral_movement,svchost.exe,,high
2026-05-17 23:16:51.712104,user9,10.0.0.43,10.0.0.18,failed_login,winword.exe,hash_87,high
2026-05-17 23:17:09.712104,user19,10.0.0.40,10.0.0.20,malware_detected,svchost.exe,,low
2026-05-17 23:23:33.712104,user20,10.0.0.48,10.0.0.5,failed_login,svchost.exe,,low
2026-05-17 23:27:33.712104,user3,10.0.0.24,10.0.0.13,successful_login,svchost.exe,,low
2026-05-17 23:28:14.712104,user19,10.0.0.22,10.0.0.36,successful_login,chrome.exe,hash_49,low
2026-05-17 23:29:51.712104,user20,10.0.0.37,10.0.0.11,malware_detected,cmd.exe,,low
2026-05-17 23:31:29.712104,user20,10.0.0.2,10.0.0.47,successful_login,chrome.exe,,low
2026-05-17 23:35:43.712104,user5,10.0.0.20,10.0.0.42,failed_login,chrome.exe,,medium
2026-05-17 23:36:40.712104,user4,10.0.0.37,10.0.0.36,successful_login,svchost.exe,hash_44,low
2026-05-17 23:45:57.712104,user8,10.0.0.25,10.0.0.9,impossible_travel,svchost.exe,hash_8,low
2026-05-17 23:55:40.712104,user13,10.0.0.9,10.0.0.33,suspicious_powershell,winword.exe,,low
2026-05-17 23:57:14.712104,user3,10.0.0.45,10.0.0.41,successful_login,chrome.exe,,low
2026-05-17 23:58:56.712104,user4,10.0.0.13,10.0.0.45,failed_login,svchost.exe,,low
2026-05-18 00:03:49.712104,user2,10.0.0.39,10.0.0.20,impossible_travel,powershell.exe,,high
2026-05-18 00:05:10.712104,user7,10.0.0.33,10.0.0.30,failed_login,cmd.exe,,medium
2026-05-18 00:08:03.712104,user8,10.0.0.21,10.0.0.31,successful_login,svchost.exe,hash_54,high
2026-05-18 00:14:05.712104,user11,10.0.0.30,10.0.0.46,failed_login,chrome.exe,hash_163,medium
2026-05-18 00:18:28.712104,user1,10.0.0.39,10.0.0.46,failed_login,winword.exe,,medium
2026-05-18 00:24:32.712104,user11,10.0.0.5,10.0.0.26,failed_login,chrome.exe,hash_74,medium
2026-05-18 00:25:49.712104,user9,10.0.0.38,10.0.0.31,failed_login,cmd.exe,hash_186,low
2026-05-18 00:33:19.712104,user18,10.0.0.1,10.0.0.23,successful_login,cmd.exe,,medium
2026-05-18 00:44:59.712104,user9,10.0.0.41,10.0.0.21,suspicious_powershell,winword.exe,,low
2026-05-18 00:51:30.712104,user19,10.0.0.19,10.0.0.9,successful_login,powershell.exe,,low
2026-05-18 01:14:24.712104,user20,10.0.0.20,10.0.0.34,malware_detected,chrome.exe,,high
2026-05-18 01:19:40.712104,user15,10.0.0.29,10.0.0.15,successful_login,chrome.exe,,low
2026-05-18 01:19:44.712104,user10,10.0.0.28,10.0.0.29,failed_login,winword.exe,,low
2026-05-18 01:20:13.712104,user13,10.0.0.3,10.0.0.48,impossible_travel,powershell.exe,,low
2026-05-18 01:24:00.712104,user9,10.0.0.36,10.0.0.34,failed_login,winword.exe,hash_1,high
2026-05-18 01:27:02.712104,user20,10.0.0.5,10.0.0.12,impossible_travel,powershell.exe,,low
2026-05-18 01:28:29.712104,user9,10.0.0.8,10.0.0.14,successful_login,winword.exe,,low
2026-05-18 01:38:32.712104,user10,10.0.0.19,10.0.0.47,malware_detected,chrome.exe,,low
2026-05-18 01:56:11.712104,user19,10.0.0.12,10.0.0.18,successful_login,chrome.exe,hash_146,high
2026-05-18 02:14:47.712104,user2,10.0.0.37,10.0.0.44,successful_login,winword.exe,,low
2026-05-18 02:18:54.712104,user17,10.0.0.7,10.0.0.9,malware_detected,powershell.exe,hash_99,medium
2026-05-18 02:27:15.712104,user17,10.0.0.23,10.0.0.38,failed_login,winword.exe,,low
2026-05-18 02:35:12.712104,user14,10.0.0.35,10.0.0.23,failed_login,chrome.exe,,low
2026-05-18 02:37:13.712104,user2,10.0.0.26,10.0.0.36,failed_login,cmd.exe,,low
2026-05-18 02:44:55.712104,user10,10.0.0.17,10.0.0.36,impossible_travel,svchost.exe,,low
2026-05-18 02:48:27.712104,user5,10.0.0.3,10.0.0.2,suspicious_powershell,powershell.exe,,low
2026-05-18 02:59:24.712104,user5,10.0.0.31,10.0.0.42,failed_login,svchost.exe,,low
2026-05-18 03:01:59.712104,user10,10.0.0.29,10.0.0.27,successful_login,powershell.exe,,low
2026-05-18 03:04:29.712104,user5,10.0.0.10,10.0.0.27,impossible_travel,chrome.exe,,medium
2026-05-18 03:36:48.712104,user15,10.0.0.43,10.0.0.18,successful_login,powershell.exe,,low
2026-05-18 03:39:16.712104,user8,10.0.0.16,10.0.0.9,failed_login,chrome.exe,,low
2026-05-18 03:53:50.712104,user1,10.0.0.19,10.0.0.11,suspicious_powershell,cmd.exe,,low
2026-05-18 04:06:05.712104,user16,10.0.0.38,10.0.0.16,successful_login,cmd.exe,,medium
2026-05-18 04:17:10.712104,user1,10.0.0.32,10.0.0.32,malware_detected,svchost.exe,,low
2026-05-18 04:18:58.712104,user2,10.0.0.17,10.0.0.46,successful_login,cmd.exe,,low
2026-05-18 04:20:06.712104,user19,10.0.0.7,10.0.0.4,failed_login,svchost.exe,,medium
